1347	Z3	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1348	Z3	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1349	Z3	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1350	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1351	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1352	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1353	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1354	Z3	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1355	Z2	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1356	Z2	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1357	Z3	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1358	Z3	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1359	Z4	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1360	Z3	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1361	Z2	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1362	Z1	0,17 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1363	Z1	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1364	Z1	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1365	Z1	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1366	Z2	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1367	Z3	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1368	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1369	Z4	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1370	Z3	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1371	Z2	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1372	Z1	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1373	Z0	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1374	Z0	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1375	Z0	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1376	Z0	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1377	Z0	0,17 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1378	Z0	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1379	Z0	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1380	Z0	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1381	Z0	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1382	Z0	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1383	Z1	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1384	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1385	Z0	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1386	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1387	Z2	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1388	Z2	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1389	Z3	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1390	Z3	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1391	Z2	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1392	Z2	0,18 0,23 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1393	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1394	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1395	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1396	Z2	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1397	Z1	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1398	Z0	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1399	Z0	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1400	Z0	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1401	Z0	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1402	Z0	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1403	Z1	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1404	Z2	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1405	Z3	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1406	Z3	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1407	Z2	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1408	Z2	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1409	Z2	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1410	Z1	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1411	Z1	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1412	Z2	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1413	Z3	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1414	Z4	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1415	Z3	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1416	Z3	0,18 0,24 0,21 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1417	Z2	0,18 0,24 0,22 0,27 0,11 	0,23 0,23 0,23 0,23 0,08 
1418	Z2	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1419	Z2	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1420	Z2	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1421	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1422	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1423	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1424	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1425	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1426	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1427	Z2	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1428	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1429	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1430	Z1	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1431	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1432	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1433	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1434	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1435	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1436	Z0	0,18 0,24 0,22 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1437	Z0	0,18 0,24 0,21 0,26 0,11 	0,23 0,23 0,23 0,23 0,08 
1438	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1439	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1440	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1441	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1442	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1443	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1444	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1445	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1446	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1447	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1448	Z0	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1449	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1450	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1451	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1452	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1453	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1454	Z3	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1455	Z3	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1456	Z3	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1457	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1458	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1459	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1460	Z3	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1461	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1462	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1463	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1464	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1465	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1466	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1467	Z2	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1468	Z2	0,19 0,24 0,22 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1469	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1470	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1471	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1472	Z1	0,18 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1473	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1474	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1475	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1476	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1477	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1478	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1479	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1480	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1481	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1482	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1483	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1484	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1485	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1486	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1487	Z1	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1488	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1489	Z0	0,19 0,24 0,21 0,26 0,10 	0,23 0,23 0,23 0,23 0,08 
1490	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1491	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1492	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1493	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1494	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1495	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1496	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1497	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1498	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1499	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1500	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1501	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1502	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1503	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1504	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1505	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1506	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1507	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1508	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1509	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1510	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1511	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1512	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1513	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1514	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1515	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1516	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1517	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1518	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1519	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1520	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1521	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1522	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1523	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1524	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1525	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1526	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1527	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1528	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1529	Z1	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1530	Z1	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1531	Z0	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1532	Z0	0,20 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1533	Z1	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1534	Z2	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1535	Z2	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1536	Z3	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1537	Z3	0,19 0,25 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1538	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1539	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1540	Z4	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1541	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1542	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1543	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1544	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1545	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1546	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1547	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1548	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1549	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1550	Z4	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1551	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1552	Z4	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1553	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1554	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1555	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1556	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1557	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1558	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1559	Z0	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1560	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1561	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1562	Z1	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1563	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1564	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1565	Z4	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1566	Z3	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1567	Z2	0,19 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1568	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1569	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1570	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1571	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1572	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1573	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1574	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1575	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1576	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1577	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1578	Z4	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1579	Z4	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1580	Z4	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1581	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1582	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1583	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1584	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1585	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1586	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1587	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1588	Z3	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1589	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1590	Z2	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1591	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1592	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1593	Z1	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1594	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1595	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1596	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1597	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1598	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1599	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1600	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1601	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1602	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1603	Z0	0,19 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1604	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1605	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1606	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1607	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1608	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1609	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1610	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1611	Z2	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1612	Z3	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1613	Z4	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1614	Z4	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1615	Z4	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1616	Z3	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1617	Z4	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1618	Z3	0,20 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1619	Z2	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1620	Z2	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1621	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1622	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1623	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1624	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1625	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1626	Z0	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1627	Z1	0,20 0,24 0,21 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1628	Z2	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1629	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1630	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
1631	Z1	0,20 0,24 0,22 0,25 0,10 	0,23 0,23 0,23 0,23 0,08 
